customer_id,first_name,last_name,gender,age,city,membership,signup_date,is_active
C014833,Jessica,Smith,Male,18,Jurong,STANDARD,2021-11-15,true
C014834,Derrick,White,Male,38,Jurong,PLATINUM,2021-11-20,false
C014835,Monica,Mitchell,Male,51,Singapore,SILVER,2026-01-15,true
C014836,Zachary,Holt,Male,52,Singapore,STANDARD,2022-07-01,true
C014839,Anthony,Stephens,Male,25,Jurong,SILVER,2024-01-28,true
C014841,Jonathan,Wallace,Male,34,Singapore,PLATINUM,2022-03-04,true
C014842,Robert,Kim,Female,26,Punggol,STANDARD,2026-03-19,false
C014843,Tracy,Kelly,Male,55,Woodlands,PLATINUM,2025-09-26,true
C014844,Leslie,Kane,Female,33,Singapore,SILVER,2021-11-07,true
C014845,Steven,Roberts,Female,37,Tampines,STANDARD,2025-05-04,true
C014846,Mary,Goodwin,Female,55,Yishun,SILVER,2025-12-22,true
C014847,Alex,Gibson,Male,62,Jurong,STANDARD,2026-06-21,false
C014848,Rachel,Cannon,Female,55,Tampines,STANDARD,2021-10-13,true
C014849,Justin,Baker,Male,30,Tampines,STANDARD,2022-12-16,false
C014850,Daniel,Carter,Male,21,Jurong,PLATINUM,2022-12-23,true
C014852,Maureen,Berry,Male,30,Woodlands,SILVER,2023-06-18,true
C014857,Matthew,Thompson,Female,70,Bishan,PLATINUM,2021-11-27,true
C014858,Dawn,Nguyen,Female,53,Jurong,GOLD,2025-12-22,true
C014864,David,Mills,Male,40,Woodlands,SILVER,2025-04-20,true
C014865,Desiree,Kennedy,Male,35,Woodlands,GOLD,2022-09-15,false
C014866,James,Williams,Male,46,Ang Mo Kio,PLATINUM,2025-10-31,true
C014867,Adam,Whitehead,Male,23,Jurong,GOLD,2026-01-16,false
C014868,Lisa,Powers,Female,27,Woodlands,GOLD,2025-09-03,true
C014871,Kristin,Graves,Male,47,Toa Payoh,PLATINUM,2026-04-02,true
C014872,Jessica,Hill,Male,44,Woodlands,PLATINUM,2022-07-05,false
C014873,Abigail,Rasmussen,Female,36,Yishun,STANDARD,2024-06-07,true
C014874,Theresa,Berry,Female,41,Woodlands,PLATINUM,2021-10-07,true
C014876,Tammy,Ramirez,Male,34,Punggol,GOLD,2022-12-28,true
C014877,Jessica,Griffin,Female,39,Woodlands,GOLD,2023-09-04,true
C014878,Catherine,Martin,Male,24,Punggol,PLATINUM,2024-09-27,true
C014880,Tanya,Gonzales,Female,64,Ang Mo Kio,STANDARD,2021-11-15,true
C014883,Cassie,Ramirez,Male,48,Yishun,PLATINUM,2022-04-24,true
C014886,Jeremy,Perez,Female,46,Bishan,GOLD,2024-12-31,false
C014889,Bradley,Mckinney,Male,22,Toa Payoh,PLATINUM,2021-09-26,true
C014890,Michael,Beasley,Female,54,Bedok,STANDARD,2026-06-09,true
C014893,Samantha,Myers,Female,69,Yishun,PLATINUM,2024-12-10,true
C014895,Jose,Mcneil,Male,45,Ang Mo Kio,GOLD,2023-10-22,false
C014896,Alison,Cole,Male,62,Singapore,SILVER,2026-01-19,false
C014897,Thomas,Castaneda,Male,19,Toa Payoh,GOLD,2026-01-12,true
C014900,Robin,Edwards,Female,44,Singapore,PLATINUM,2023-09-22,true
C014902,Frederick,Sutton,Male,39,Toa Payoh,SILVER,2024-07-08,true
C014904,Robin,Mclaughlin,Female,22,Tampines,STANDARD,2024-10-17,true
C014906,Kimberly,Hardin,Male,44,Bishan,STANDARD,2024-11-18,true
C014909,Ryan,Mosley,Male,41,Toa Payoh,SILVER,2022-11-10,true
C014911,Darlene,Ward,Female,50,Jurong,GOLD,2022-06-13,true
C014913,Nicholas,Nguyen,Male,30,Tampines,SILVER,2025-05-11,true
C014914,James,Whitaker,Male,63,Ang Mo Kio,STANDARD,2026-03-06,true
C014916,David,Kennedy,Female,70,Yishun,GOLD,2024-01-27,true
C014917,Joshua,Henderson,Male,45,Woodlands,GOLD,2024-03-21,true
C014918,Jesse,Choi,Female,66,Jurong,GOLD,2024-07-28,false
C014919,Juan,Le,Female,68,Woodlands,GOLD,2026-06-18,true
C014922,Michelle,Torres,Female,35,Toa Payoh,PLATINUM,2023-01-18,true
C014923,John,Perez,Female,46,Jurong,GOLD,2025-09-27,true
C014924,Shelby,Moreno,Male,34,Bishan,SILVER,2023-04-21,false
C014925,Paul,Hancock,Male,39,Jurong,PLATINUM,2025-07-06,true
C014926,Stephanie,Fox,Male,63,Singapore,STANDARD,2025-10-09,true
C014927,Karen,Crawford,Female,59,Woodlands,STANDARD,2026-02-07,false
C014932,Suzanne,Salinas,Female,24,Yishun,SILVER,2024-10-09,false
C014933,Holly,Gonzalez,Male,48,Punggol,SILVER,2026-06-12,true
C014935,Debra,Ward,Female,42,Toa Payoh,GOLD,2022-04-14,true
C014936,Heather,Klein,Male,61,Jurong,STANDARD,2023-07-08,true
C014937,Allen,Nelson,Male,54,Yishun,STANDARD,2026-02-18,true
C014938,Joshua,Edwards,Female,57,Punggol,PLATINUM,2022-10-30,false
C014939,Jay,Adams,Female,58,Singapore,SILVER,2026-01-12,true
C014941,Stephanie,Mullen,Female,55,Bedok,SILVER,2025-02-18,false
C014942,William,Baker,Female,47,Tampines,GOLD,2021-12-14,false
C014943,Dana,Davis,Male,43,Tampines,PLATINUM,2022-05-16,true
C014944,Carolyn,Morris,Female,57,Toa Payoh,PLATINUM,2026-06-17,true
C014946,Kathy,Hoffman,Male,48,Tampines,PLATINUM,2022-07-27,true
C014948,Sarah,Williams,Female,45,Bedok,SILVER,2024-01-04,false
C014950,Kimberly,Jennings,Male,46,Woodlands,GOLD,2024-03-27,true
C014951,Kristina,Thompson,Female,44,Singapore,GOLD,2021-08-25,true
C014952,Melissa,Lozano,Female,25,Ang Mo Kio,GOLD,2024-09-07,true
C014953,Jerry,Davis,Female,27,Woodlands,GOLD,2026-04-09,true
C014954,John,Rose,Female,63,Bishan,PLATINUM,2023-12-08,false
C014955,Jamie,Lloyd,Male,31,Toa Payoh,STANDARD,2024-07-13,false
C014956,Jasmine,Johnson,Female,60,Toa Payoh,SILVER,2026-06-01,true
C014957,Diana,Heath,Female,37,Yishun,SILVER,2024-01-25,true
C014959,Victoria,Franklin,Male,67,Toa Payoh,PLATINUM,2025-05-04,true
C014961,Ronald,Jackson,Female,32,Woodlands,STANDARD,2025-08-02,true
C014962,Victor,Cameron,Female,27,Woodlands,PLATINUM,2022-08-30,true
C014965,Felicia,Potter,Female,32,Bedok,SILVER,2024-04-30,false
C014966,Joshua,Perry,Female,31,Toa Payoh,GOLD,2023-06-29,true
C014967,Joan,Smith,Female,47,Tampines,GOLD,2023-10-01,true
C014968,Dale,Nguyen,Female,32,Yishun,STANDARD,2024-11-26,true
C014973,Theresa,Bryant,Female,44,Woodlands,SILVER,2022-03-09,true
C014974,Jessica,Lozano,Female,38,Jurong,GOLD,2023-10-08,true
C014976,Christopher,Smith,Female,45,Tampines,STANDARD,2022-12-01,true
C014977,Anna,Contreras,Male,20,Woodlands,SILVER,2024-10-22,true
C014979,Amy,Cisneros,Female,45,Ang Mo Kio,PLATINUM,2025-02-17,true
C014980,Kayla,Sheppard,Male,65,Toa Payoh,PLATINUM,2023-10-07,true
C014981,Eric,Galloway,Male,22,Punggol,SILVER,2024-07-16,true
C014983,Antonio,Mitchell,Female,32,Tampines,SILVER,2022-08-09,true
C014984,Kathleen,Ramirez,Female,69,Bishan,SILVER,2026-02-27,true
C014985,James,Powell,Male,52,Punggol,SILVER,2022-08-30,true
C014986,Brandon,Rios,Male,25,Singapore,GOLD,2022-03-19,true
C014988,Janice,Bryant,Female,50,Jurong,SILVER,2023-03-11,true
C014989,Thomas,Thompson,Male,65,Woodlands,GOLD,2021-08-17,true
C014990,Allen,Jones,Male,27,Punggol,GOLD,2025-06-23,true
C014991,Dennis,Barton,Female,64,Jurong,SILVER,2021-09-19,true
C014992,Erin,Young,Male,36,Singapore,SILVER,2025-06-14,true
C014993,Christopher,Edwards,Male,43,Jurong,SILVER,2025-05-06,true
C014995,Christopher,Thomas,Male,54,Ang Mo Kio,GOLD,2025-01-23,true
C014996,Chad,Smith,Female,19,Bedok,PLATINUM,2022-08-25,true
C014997,Larry,Russell,Female,49,Yishun,GOLD,2025-02-09,true
C014998,Jose,Cervantes,Female,52,Woodlands,GOLD,2024-03-28,true
C014999,Thomas,Evans,Female,26,Punggol,SILVER,2024-01-30,true
C015002,Deborah,Nelson,Female,64,Bishan,GOLD,2023-05-10,true
C015003,David,Lam,Female,33,Tampines,PLATINUM,2021-08-13,false
C015004,James,Castro,Female,43,Toa Payoh,SILVER,2022-04-13,true
C015005,Randy,Romero,Male,33,Woodlands,PLATINUM,2023-04-16,true
C015006,Michael,King,Male,32,Yishun,SILVER,2023-07-30,true
C015007,Ryan,Garrett,Female,68,Yishun,GOLD,2023-04-18,false
C015008,Heather,Wong,Male,25,Ang Mo Kio,SILVER,2025-02-06,true
C015009,Allison,Walker,Female,65,Singapore,SILVER,2026-01-23,true
C015010,Jessica,Farrell,Female,34,Toa Payoh,PLATINUM,2022-03-31,true
C015011,Paul,Cunningham,Female,54,Punggol,STANDARD,2022-02-03,true
C015012,Cody,Dalton,Male,18,Yishun,STANDARD,2026-06-28,false
C015013,Joshua,Diaz,Male,41,Toa Payoh,GOLD,2022-05-04,true
C015014,Ann,Mills,Male,30,Singapore,STANDARD,2022-08-31,true
C015015,Anthony,Carroll,Male,26,Bishan,GOLD,2026-02-02,true
C015016,Yvonne,Rivers,Female,67,Punggol,PLATINUM,2024-11-18,false
C015017,Kelly,Gallegos,Male,62,Punggol,PLATINUM,2025-12-08,true
C015020,Theresa,Rodriguez,Female,58,Bedok,GOLD,2023-10-28,false
C015023,Jodi,Holt,Male,47,Bedok,SILVER,2023-11-25,true
C015025,Tanya,Trujillo,Female,47,Punggol,PLATINUM,2023-01-31,true
C015027,Laura,Fuentes,Male,45,Bishan,GOLD,2026-06-12,true
C015028,Kevin,Reed,Male,70,Toa Payoh,GOLD,2021-12-30,true
C015031,Timothy,Adams,Female,21,Bishan,PLATINUM,2022-06-20,true
C015032,Jessica,Weber,Male,27,Yishun,SILVER,2022-07-15,true
C015036,Jessica,Pearson,Female,45,Bishan,GOLD,2025-06-22,true
C015037,Elizabeth,Mccann,Female,34,Singapore,STANDARD,2026-02-06,true
C015038,Carol,Rodgers,Female,51,Toa Payoh,PLATINUM,2021-10-03,false
C015040,Kimberly,Gregory,Female,41,Punggol,PLATINUM,2025-05-18,true
C015041,Robin,Dawson,Male,52,Bedok,GOLD,2022-09-23,true
C015043,Melissa,Owens,Male,34,Singapore,GOLD,2025-08-11,false
C015044,Joseph,Murphy,Female,64,Yishun,GOLD,2022-06-25,true
C015045,Christopher,Hernandez,Female,19,Jurong,STANDARD,2025-04-20,false
C015046,Rodney,Phillips,Female,33,Tampines,STANDARD,2021-09-03,true
C015047,Amber,Kennedy,Female,41,Singapore,PLATINUM,2025-11-07,true
C015049,Timothy,Robinson,Male,42,Woodlands,GOLD,2024-12-17,false
C015050,Michael,Spencer,Male,69,Woodlands,STANDARD,2024-02-03,false
C015051,Tyler,Lynch,Female,30,Punggol,GOLD,2025-04-02,true
C015053,Thomas,Stein,Female,36,Woodlands,STANDARD,2022-03-28,false
C015055,Brenda,Hernandez,Male,35,Bedok,SILVER,2025-08-21,true
C015056,Jocelyn,Wright,Male,66,Woodlands,STANDARD,2026-05-08,true
C015057,Stephanie,Liu,Male,21,Toa Payoh,STANDARD,2025-03-07,true
C015058,Brent,Clark,Female,46,Bedok,SILVER,2022-01-10,false
C015060,Jessica,Brown,Female,46,Tampines,PLATINUM,2024-11-02,true
C015062,Tricia,Lopez,Male,22,Yishun,PLATINUM,2024-04-22,false
C015063,Teresa,Diaz,Female,57,Yishun,PLATINUM,2025-07-07,false
C015064,Kathy,Moran,Male,40,Punggol,SILVER,2024-11-07,true
C015065,Kristina,Gould,Male,66,Tampines,STANDARD,2022-10-05,true
C015066,Loretta,Collins,Male,49,Punggol,GOLD,2023-03-21,false
C015067,Matthew,Moore,Male,57,Ang Mo Kio,GOLD,2022-04-15,true
C015068,Kyle,Garcia,Male,66,Singapore,GOLD,2022-10-12,true
C015069,William,Fleming,Male,54,Singapore,SILVER,2022-01-27,true
C015070,Warren,Brown,Female,31,Punggol,STANDARD,2025-10-04,true
C015071,Timothy,Hernandez,Female,66,Singapore,GOLD,2024-10-22,false
C015072,Linda,Tran,Female,31,Yishun,STANDARD,2025-04-30,true
C015073,Wanda,Blake,Female,60,Ang Mo Kio,STANDARD,2024-06-06,false
C015074,Cathy,Thomas,Male,33,Woodlands,STANDARD,2022-09-28,true
C015076,Amy,Wagner,Male,35,Woodlands,PLATINUM,2025-01-20,true
C015077,Steven,Rollins,Female,60,Punggol,STANDARD,2024-05-16,true
C015078,Nathan,Everett,Female,50,Punggol,PLATINUM,2022-07-18,false
C015079,Thomas,Smith,Female,53,Bedok,STANDARD,2024-04-29,true
C015080,Scott,Taylor,Male,38,Ang Mo Kio,PLATINUM,2024-03-25,true
C015081,Nancy,Michael,Female,24,Singapore,PLATINUM,2025-07-05,true
C015082,Jessica,Wiggins,Male,30,Woodlands,STANDARD,2022-12-13,true
C015083,Ryan,Wagner,Female,70,Woodlands,PLATINUM,2023-11-24,false
C015084,Jeremy,Mendez,Male,34,Singapore,STANDARD,2021-12-28,true
C015086,Zachary,Harris,Male,54,Toa Payoh,PLATINUM,2022-08-01,true
C015087,Nicholas,Stewart,Female,49,Singapore,STANDARD,2023-07-03,true
C015089,Brittney,Armstrong,Male,39,Jurong,STANDARD,2025-07-04,false
C015091,Angela,Gibson,Male,25,Ang Mo Kio,PLATINUM,2023-05-11,true
C015092,Alice,Woodard,Male,49,Jurong,GOLD,2023-11-12,true
C015093,Jill,Willis,Female,61,Yishun,GOLD,2022-11-28,true
C015094,Christina,Cox,Female,41,Yishun,STANDARD,2022-04-27,true
C015098,Drew,Levy,Male,25,Tampines,GOLD,2024-04-12,false
C015100,Michael,Le,Male,40,Punggol,GOLD,2024-12-09,false
C015101,Christine,Warren,Female,49,Singapore,SILVER,2022-03-20,true
C015103,Vanessa,Welch,Female,62,Woodlands,PLATINUM,2022-11-20,true
C015106,Lauren,Morales,Male,40,Bishan,SILVER,2024-11-14,true
C015107,Wayne,Shaffer,Male,46,Woodlands,SILVER,2026-02-18,true
C015108,Miguel,Dixon,Male,59,Woodlands,PLATINUM,2025-11-14,true
C015109,Sandra,Butler,Male,36,Woodlands,PLATINUM,2022-01-06,true
C015111,Jennifer,Miller,Female,51,Yishun,STANDARD,2023-04-18,true
C015112,Michael,Clements,Male,54,Woodlands,PLATINUM,2025-10-10,true
C015113,Carmen,James,Male,46,Bishan,STANDARD,2025-07-31,true
C015115,James,Cooper,Male,23,Punggol,PLATINUM,2025-09-04,true
C015117,Terri,Ortiz,Male,60,Singapore,PLATINUM,2025-02-06,false
C015118,Melissa,Adams,Male,60,Singapore,STANDARD,2023-04-06,true
C015119,William,Russell,Male,66,Ang Mo Kio,GOLD,2025-08-11,true
C015120,Morgan,Wise,Male,69,Bedok,SILVER,2025-06-26,true
C015121,Christopher,Yoder,Female,19,Punggol,STANDARD,2024-06-21,true
C015122,Sherri,Thompson,Male,42,Toa Payoh,GOLD,2026-03-13,false
C015127,Aaron,Mann,Female,38,Tampines,STANDARD,2022-05-06,true
C015128,Eric,Meza,Female,67,Tampines,STANDARD,2023-04-10,false
C015129,Michael,Brooks,Male,21,Yishun,PLATINUM,2021-10-09,true
C015130,Cheryl,Evans,Male,54,Bedok,PLATINUM,2024-05-26,true
C015131,Kelly,Guzman,Female,49,Punggol,STANDARD,2025-07-17,true
C015133,Crystal,Mitchell,Female,36,Yishun,SILVER,2024-12-21,true
C015134,Kimberly,Williams,Female,49,Bishan,STANDARD,2025-08-11,false
C015135,Stephanie,Morris,Female,31,Punggol,STANDARD,2025-09-27,true
C015137,Paula,Fry,Male,59,Singapore,GOLD,2026-01-21,true
C015140,Thomas,Ramos,Female,36,Jurong,PLATINUM,2025-05-04,true
C015141,Gary,Aguirre,Female,37,Singapore,SILVER,2026-03-15,true
C015142,Elizabeth,Burton,Male,53,Woodlands,GOLD,2026-03-07,true
C015143,Jermaine,Howard,Female,34,Punggol,STANDARD,2022-05-25,false
C015144,Cody,Davis,Female,49,Bishan,PLATINUM,2024-11-30,true
C015146,Travis,Blackburn,Male,66,Tampines,STANDARD,2025-07-20,true
C015147,James,Lawrence,Male,30,Ang Mo Kio,SILVER,2025-04-26,true
C015148,Amy,Hopkins,Male,39,Yishun,PLATINUM,2025-02-27,true
C015152,Kaitlyn,Martin,Female,31,Jurong,SILVER,2022-01-17,true
C015156,Kerri,Wright,Male,21,Jurong,PLATINUM,2022-10-19,true
C015157,Lauren,Bishop,Female,19,Jurong,PLATINUM,2024-05-22,true
C015158,Shannon,Gardner,Female,32,Yishun,GOLD,2022-02-18,true
C015159,Richard,Smith,Male,52,Bedok,PLATINUM,2025-12-02,true
C015160,John,Thomas,Female,24,Ang Mo Kio,STANDARD,2023-06-11,true
C015161,Kimberly,Matthews,Male,52,Woodlands,GOLD,2023-10-09,true
C015163,Steven,Mitchell,Female,41,Singapore,STANDARD,2025-07-28,true
C015164,Christine,Hamilton,Female,52,Jurong,SILVER,2021-08-26,true
C015167,Ashley,Archer,Male,49,Yishun,STANDARD,2025-09-09,false
C015168,Kenneth,Mclaughlin,Male,22,Tampines,PLATINUM,2025-03-16,true
C015172,Brianna,Simmons,Female,39,Bishan,GOLD,2026-03-22,true
C015177,Sean,Flores,Male,52,Yishun,STANDARD,2026-06-03,true
C015178,Rachel,Adams,Male,45,Jurong,PLATINUM,2024-06-24,false
C015182,Donald,Kirk,Female,51,Yishun,GOLD,2022-10-04,true
C015183,Paul,Cook,Female,41,Yishun,STANDARD,2021-11-16,true
C015184,Todd,Turner,Male,68,Bedok,PLATINUM,2021-11-24,false
C015185,Amanda,Barnett,Female,60,Bishan,PLATINUM,2024-11-02,true
C015186,Marilyn,Casey,Male,57,Woodlands,GOLD,2022-11-16,false
C015187,Brittany,Lynch,Female,69,Toa Payoh,PLATINUM,2022-07-20,false
C015188,Cheryl,Smith,Female,32,Bedok,SILVER,2022-08-16,true
C015189,James,Floyd,Female,34,Singapore,PLATINUM,2024-10-30,true
C015192,Cynthia,Nielsen,Female,34,Toa Payoh,GOLD,2022-03-18,true
C015194,Travis,Wright,Female,28,Singapore,SILVER,2023-09-09,true
C015195,Christopher,Martinez,Female,30,Tampines,GOLD,2022-09-02,false
C015196,Regina,Farmer,Female,26,Bedok,STANDARD,2024-05-12,false
C015197,John,Brown,Male,53,Jurong,STANDARD,2022-08-01,true
C015199,Stephanie,Trujillo,Female,53,Jurong,PLATINUM,2023-02-28,false
C015202,Dylan,Moore,Male,51,Jurong,GOLD,2024-06-27,true
C015203,Barbara,Heath,Male,54,Woodlands,GOLD,2022-12-12,false
C015204,John,Murphy,Male,19,Bedok,STANDARD,2025-04-21,false
C015205,Jeffrey,Ryan,Male,27,Yishun,STANDARD,2025-10-31,false
C015206,Katrina,Flores,Female,50,Punggol,STANDARD,2026-05-21,false
C015207,Jonathan,Walker,Male,45,Tampines,PLATINUM,2026-02-12,true
C015208,Kaitlyn,Wolf,Male,33,Singapore,STANDARD,2026-01-21,true
C015209,Timothy,Baxter,Male,67,Ang Mo Kio,SILVER,2023-06-02,true
C015210,Kelsey,Chen,Female,65,Punggol,SILVER,2025-07-06,false
C015211,Brenda,Williams,Male,54,Woodlands,GOLD,2025-07-26,false
C015213,Danielle,Reynolds,Male,33,Bedok,STANDARD,2023-02-26,true
C015216,Victoria,Richard,Female,28,Bedok,SILVER,2023-07-14,true
C015217,Angela,Fisher,Male,53,Jurong,GOLD,2021-09-02,true
C015219,Sandra,Mcneil,Male,25,Tampines,SILVER,2025-04-04,false
C015222,Andrew,Jones,Male,43,Ang Mo Kio,STANDARD,2026-05-28,true
C015223,Thomas,Lane,Female,26,Bedok,GOLD,2025-11-15,true
C015225,Clifford,Brown,Female,32,Woodlands,STANDARD,2024-04-03,true
C015226,Morgan,Reyes,Male,31,Tampines,PLATINUM,2026-06-28,true
C015227,Emily,Williams,Female,34,Bedok,PLATINUM,2026-04-13,true
C015232,Michael,Harris,Male,57,Ang Mo Kio,STANDARD,2022-12-20,true
C015234,Christopher,Alvarez,Male,25,Tampines,GOLD,2022-08-17,true
C015235,Brian,Peters,Male,69,Ang Mo Kio,SILVER,2023-10-23,true
C015236,Matthew,Reid,Male,60,Toa Payoh,SILVER,2023-12-08,false
C015237,Allen,Long,Male,31,Bishan,PLATINUM,2024-10-24,true
C015245,Cathy,Williams,Female,57,Toa Payoh,PLATINUM,2025-05-19,false
C015247,Cindy,Taylor,Female,21,Tampines,GOLD,2026-04-25,true
C015248,Dawn,Dixon,Male,50,Bishan,GOLD,2026-04-21,true
C015250,Christopher,Jimenez,Male,50,Jurong,PLATINUM,2022-03-28,true
C015252,Ryan,Gilbert,Male,45,Ang Mo Kio,SILVER,2024-06-18,true
C015254,Luis,Chavez,Male,51,Woodlands,PLATINUM,2024-01-14,true
C015255,Scott,Riggs,Male,36,Yishun,GOLD,2022-08-23,true
C015257,Jermaine,Ray,Male,29,Yishun,PLATINUM,2022-08-07,true
C015259,Audrey,Carson,Female,51,Bishan,SILVER,2025-02-09,false
C015261,Jimmy,Wang,Male,33,Bedok,GOLD,2024-01-02,false
C015263,Diana,Coleman,Female,29,Yishun,GOLD,2024-01-04,false
C015264,Joseph,Hess,Male,36,Punggol,GOLD,2025-03-26,true
C015265,William,Hansen,Female,46,Woodlands,PLATINUM,2026-04-11,true
C015267,Paula,Mcgee,Male,68,Bishan,SILVER,2023-02-25,true
C015268,Benjamin,Simon,Female,19,Tampines,GOLD,2021-12-16,true
C015269,Jeremy,Perkins,Female,22,Singapore,STANDARD,2023-03-27,true
C015270,Elizabeth,Johnson,Female,32,Yishun,GOLD,2023-08-12,true
C015271,Ashley,Elliott,Male,43,Jurong,STANDARD,2024-02-13,true
C015273,Ronald,Davis,Female,19,Ang Mo Kio,GOLD,2022-01-27,true
C015274,Ashley,Acosta,Male,56,Singapore,PLATINUM,2025-09-16,true
C015277,Katherine,Williams,Female,65,Bishan,STANDARD,2026-03-18,true
C015278,Charles,Ho,Female,34,Bedok,GOLD,2026-05-09,true
C015280,Sarah,Campbell,Female,54,Bishan,GOLD,2023-06-03,false
C015282,Victoria,Lawson,Male,35,Punggol,SILVER,2022-07-28,false
C015283,Joyce,Franco,Male,67,Yishun,STANDARD,2025-01-05,true
C015284,James,Briggs,Male,47,Jurong,GOLD,2025-04-18,true
C015285,Linda,Herrera,Female,33,Toa Payoh,GOLD,2025-08-15,true
C015286,Angela,Farmer,Male,58,Yishun,SILVER,2025-03-08,true
C015287,Connie,Harvey,Female,33,Yishun,PLATINUM,2026-04-23,true
C015288,Jeremy,Mays,Male,68,Toa Payoh,PLATINUM,2021-12-20,true
C015290,Deborah,Kaufman,Female,26,Punggol,PLATINUM,2025-10-03,false
C015291,Adam,Franklin,Male,56,Jurong,SILVER,2021-10-11,true
C015292,Jessica,Buchanan,Male,42,Singapore,PLATINUM,2024-10-25,false
C015294,Kelly,Garcia,Female,48,Bedok,GOLD,2023-07-07,true
C015295,Christina,Clark,Male,63,Bishan,PLATINUM,2022-10-18,true
C015296,George,Smith,Female,52,Singapore,PLATINUM,2022-02-22,true
C015298,Veronica,Lawson,Male,43,Woodlands,STANDARD,2021-08-25,false
C015299,Tiffany,Phillips,Male,20,Woodlands,SILVER,2025-01-14,false
C015300,Benjamin,Morgan,Female,53,Jurong,GOLD,2025-08-05,false
C015301,Patrick,Smith,Female,66,Bedok,PLATINUM,2022-07-20,true
C015302,Christina,Harvey,Female,36,Jurong,GOLD,2024-04-15,true
C015303,Thomas,Andrews,Female,53,Toa Payoh,STANDARD,2026-06-14,true
C015306,Walter,Lewis,Female,19,Punggol,SILVER,2026-07-04,true
C015308,Jenna,Rodriguez,Female,49,Woodlands,PLATINUM,2024-09-02,true
C015310,Darren,Young,Male,68,Ang Mo Kio,GOLD,2021-08-20,true
C015311,Karen,Ayers,Male,43,Yishun,PLATINUM,2025-09-02,true
C015313,Johnny,Salas,Male,30,Jurong,STANDARD,2023-12-04,true
C015314,Tara,Middleton,Male,64,Singapore,STANDARD,2023-06-05,true
C015315,Glenn,Brown,Male,56,Woodlands,PLATINUM,2024-10-09,true
C015318,Lauren,Jackson,Female,27,Ang Mo Kio,STANDARD,2026-05-03,true
C015320,Christopher,Nicholson,Male,26,Bishan,PLATINUM,2022-11-18,false
C015322,Laurie,Lewis,Male,20,Bedok,SILVER,2024-01-20,true
C015323,Lori,Brown,Male,44,Singapore,PLATINUM,2024-08-18,true
C015324,Brian,Freeman,Female,63,Bedok,PLATINUM,2026-05-19,true
C015325,Lindsey,Bishop,Female,51,Singapore,STANDARD,2024-06-20,false
C015327,Lori,Marquez,Male,39,Singapore,SILVER,2026-04-23,true
C015328,Maxwell,Matthews,Female,43,Singapore,STANDARD,2023-11-03,true
C015329,David,Powell,Male,42,Singapore,GOLD,2026-06-03,false
C015330,Christopher,Mcpherson,Female,21,Bedok,SILVER,2022-03-19,true
C015332,Melvin,Williams,Male,34,Singapore,PLATINUM,2025-01-25,false
C015333,Claire,Williams,Male,52,Ang Mo Kio,SILVER,2022-09-07,true
C015334,Kerri,Brock,Male,41,Punggol,GOLD,2026-06-13,true
C015335,Emily,Delgado,Male,59,Tampines,STANDARD,2022-06-13,true
C015336,Tracy,Castaneda,Male,58,Bishan,STANDARD,2025-01-30,true
C015338,Joshua,Potter,Male,65,Bishan,PLATINUM,2026-04-25,true
C015339,Pamela,Peck,Female,50,Yishun,PLATINUM,2023-09-16,true
C015342,Chelsea,Potter,Male,53,Bedok,SILVER,2025-02-17,false
C015344,Michael,Green,Female,43,Tampines,SILVER,2023-05-15,true
C015345,Sandra,Ward,Female,54,Toa Payoh,SILVER,2025-07-06,true
C015346,Jacqueline,Jones,Male,58,Bishan,STANDARD,2025-12-31,true
C015347,Andrew,Levine,Male,62,Tampines,GOLD,2022-11-23,true
C015348,Jason,Phillips,Male,70,Toa Payoh,STANDARD,2022-01-29,false
C015349,Corey,Gomez,Female,43,Bishan,STANDARD,2022-04-23,true
C015353,Katie,Hicks,Female,41,Bishan,GOLD,2024-03-14,true
C015354,Lisa,Phelps,Female,31,Bedok,SILVER,2025-06-16,true
C015357,Erica,Williams,Male,67,Ang Mo Kio,GOLD,2023-04-09,false
C015358,Elizabeth,Taylor,Male,66,Jurong,SILVER,2021-11-10,true
C015360,James,Washington,Male,69,Bishan,SILVER,2024-01-15,true
C015361,Katrina,Gutierrez,Male,22,Woodlands,SILVER,2025-09-22,true
C015363,Adrian,Swanson,Female,20,Jurong,STANDARD,2023-11-26,true
C015364,Francis,Peterson,Female,49,Bedok,STANDARD,2022-02-18,true
C015365,William,Douglas,Male,18,Bedok,SILVER,2021-08-11,true
C015366,Stephanie,Blevins,Female,22,Singapore,SILVER,2021-07-30,true
C015367,Angela,Adams,Male,45,Bedok,SILVER,2023-09-27,true
C015368,Michelle,Rogers,Male,38,Bishan,SILVER,2025-11-06,true
C015370,Elizabeth,Price,Female,26,Jurong,PLATINUM,2024-04-29,true
