driver_id,driver_name,vehicle_type,city,join_date,rating,status
D01205,Shawn Miller,Sedan,Singapore,2024-05-03,4.64,Active
D01206,Tammy Bass,Premium,Bishan,2025-11-22,4.59,Active
D01207,Dillon Green,SUV,Punggol,2025-01-05,4.61,Active
D01208,Gina Smith,MPV,Tampines,2020-02-20,4.11,Active
D01209,Kaitlin Pham,Premium,Tampines,2021-12-18,4.39,Active
D01210,Patty Carroll,Premium,Yishun,2022-07-26,4.26,Active
D01211,Edwin Sharp,Electric,Toa Payoh,2023-08-01,4.21,Active
D01212,Pamela Hill,Sedan,Tampines,2025-08-16,4.94,Active
D01213,Victor Moran,SUV,Bedok,2023-07-23,4.98,Active
D01214,Henry Jenkins,Premium,Toa Payoh,2023-04-12,4.85,Active
D01215,Cheryl Brown,Premium,Tampines,2019-12-15,3.79,Active
D01216,Robert Barrera,Premium,Bedok,2020-04-08,4.2,Active
D01217,Francisco Walker,MPV,Bishan,2023-07-04,4.41,Inactive
D01218,Elizabeth Burns,MPV,Yishun,2025-03-07,4.56,Active
D01219,Seth Hill,Premium,Tampines,2022-02-10,3.96,Active
D01220,Eric Hernandez,Electric,Bedok,2025-01-01,4.1,Active
D01221,Kathy Edwards,MPV,Yishun,2024-05-07,3.91,Active
D01222,Brandon Swanson,Hatchback,Woodlands,2020-02-12,4.24,Active
D01223,Matthew Nguyen,MPV,Bishan,2025-04-04,3.77,Active
D01224,Megan Mcdonald,Sedan,Yishun,2022-03-11,3.71,Active
D01225,Lindsay Diaz,Hatchback,Yishun,2025-05-15,4.7,Active
D01226,Megan Glenn,Electric,Toa Payoh,2022-01-20,3.92,Active
D01227,Tiffany Bradley,Premium,Jurong,2023-06-09,3.73,Active
D01228,Taylor Kelly,Premium,Toa Payoh,2020-09-04,4.7,Active
D01229,Barbara Wright,MPV,Woodlands,2020-01-23,3.6,Active
D01230,Thomas Green,Hatchback,Bishan,2021-08-31,4.81,Active
D01231,Jaclyn Potts,Premium,Bishan,2025-01-28,3.98,Active
D01232,Edward Kelley,Electric,Toa Payoh,2022-02-18,3.91,Active
D01233,Scott Berry,Hatchback,Bishan,2023-09-28,4.88,Active
D01234,Karen Moore,Premium,Toa Payoh,2024-10-24,4.61,Inactive
D01235,Shannon Smith,Electric,Punggol,2022-03-05,3.98,Active
D01236,Kelli Russell,Premium,Tampines,2024-03-30,4.12,Active
D01237,Joseph Contreras,Hatchback,Punggol,2021-05-14,4.98,Active
D01238,Jason Elliott,Hatchback,Bishan,2026-04-13,4.52,Active
D01239,Joe Castro,SUV,Singapore,2019-10-03,4.77,Active
D01240,Noah Martin,Electric,Punggol,2021-09-10,4.55,Active
D01241,Lauren Johnson,Electric,Yishun,2024-07-13,3.83,Active
D01242,Blake Mann,Electric,Tampines,2019-11-08,3.85,Active
D01243,Matthew Gutierrez,Hatchback,Toa Payoh,2026-04-27,4.05,Active
D01244,Lisa Pratt,Sedan,Yishun,2026-02-27,3.94,Active
D01245,Joshua Pierce,MPV,Toa Payoh,2025-11-06,3.5,Active
D01246,Jose Bailey,Electric,Ang Mo Kio,2022-02-10,4.9,Active
D01247,Melissa Douglas,Electric,Jurong,2023-09-23,4.39,Active
D01248,Mr. Daniel Smith,Hatchback,Bedok,2020-10-24,3.81,Active
D01249,Sylvia Calhoun,MPV,Singapore,2021-09-13,4.26,Active
D01250,John Brewer,Hatchback,Jurong,2021-07-29,4.3,Active
D01251,Michael Perez,Electric,Bishan,2018-10-04,3.93,Active
D01252,Samuel Sullivan,MPV,Toa Payoh,2022-01-19,4.39,Active
D01253,Melissa Kennedy,SUV,Bedok,2025-02-24,3.82,Active
D01254,Brian Brown,Hatchback,Singapore,2022-09-20,4.29,Active
D01255,Ruth Thornton,MPV,Jurong,2024-12-18,4.42,Active
D01256,Tammy Green,SUV,Bedok,2023-02-18,4.01,Active
D01257,Tony Patel,MPV,Woodlands,2025-04-14,4.42,Active
D01258,William Brown,SUV,Ang Mo Kio,2023-01-05,4.62,Active
D01259,Bailey Chung,Premium,Punggol,2024-10-23,4.47,Active
D01260,Amanda Mitchell,Electric,Tampines,2024-05-16,3.57,Active
D01261,Amber Cooper MD,Premium,Punggol,2026-01-27,4.67,Active
D01262,Brett Porter,Sedan,Jurong,2023-01-01,3.79,Inactive
D01263,Grant Caldwell,MPV,Bedok,2023-01-04,4.73,Active
D01264,Amanda Johnson,Premium,Bishan,2019-02-07,3.66,Inactive
D01265,Michael Davenport,Hatchback,Bishan,2019-08-11,4.61,Active
D01266,Samantha Norman,SUV,Toa Payoh,2021-06-24,4.29,Active
D01267,Kimberly Adams,MPV,Jurong,2020-03-30,4.94,Active
D01268,Adam Alexander,Sedan,Yishun,2022-09-28,4.61,Inactive
D01269,Laura Hensley,Hatchback,Jurong,2025-04-18,4.5,Inactive
D01270,Terri Pratt,MPV,Woodlands,2021-07-05,4.75,Active
D01271,Gary Davis,SUV,Punggol,2024-12-03,3.79,Active
D01272,Vanessa Moore,Sedan,Bedok,2020-05-31,5.0,Active
D01273,Christopher Henry,Sedan,Bedok,2025-08-24,4.39,Active
D01274,Melinda Jenkins,Hatchback,Tampines,2024-11-18,3.85,Active
D01275,Charles Oconnor,Electric,Bishan,2026-04-07,4.2,Active
D01276,Ryan Jackson,MPV,Punggol,2020-10-04,4.04,Active
D01277,Michael Harrison,Sedan,Woodlands,2022-09-05,4.1,Active
D01278,Patricia Richardson,Sedan,Woodlands,2025-11-27,4.61,Inactive
D01279,Sonya Gibson,MPV,Ang Mo Kio,2022-05-11,4.22,Active
D01280,Lisa Morrow,Hatchback,Bedok,2020-03-14,4.53,Active
D01281,Gerald Cox MD,Premium,Yishun,2023-07-12,3.83,Inactive
D01282,Bethany Tate,Electric,Toa Payoh,2022-03-25,3.69,Active
D01283,Charles Clark,Premium,Punggol,2020-11-11,3.64,Active
D01284,Greg Colon,SUV,Ang Mo Kio,2020-12-24,4.83,Active
D01285,Mr. Edward White,Electric,Jurong,2024-01-20,4.55,Active
D01286,Mckenzie Jackson,Hatchback,Tampines,2022-02-23,4.14,Active
D01287,Stacey Johnson,Electric,Woodlands,2022-11-05,4.22,Active
D01288,James Ayala,Hatchback,Toa Payoh,2022-07-01,4.99,Inactive
D01289,Beth Irwin,Sedan,Bishan,2023-09-12,3.95,Active
D01290,Damon Russell,MPV,Jurong,2024-07-19,4.44,Active
D01291,Dustin Cruz,Hatchback,Tampines,2023-12-24,4.21,Active
D01292,Jesus Walsh,Premium,Ang Mo Kio,2026-01-11,4.64,Active
D01293,Christina Gutierrez,SUV,Toa Payoh,2022-10-18,4.86,Inactive
D01294,Nina Davis,SUV,Toa Payoh,2025-08-24,4.43,Active
D01295,Sara Boone,Premium,Yishun,2026-06-08,3.79,Inactive
D01296,Jonathan Castillo,Premium,Bishan,2025-06-07,4.68,Active
D01297,Thomas Hall,SUV,Bedok,2022-04-08,4.8,Inactive
D01298,Marie Roberts,Sedan,Bedok,2019-11-28,4.66,Active
D01299,Chase Allen,MPV,Woodlands,2019-04-03,4.9,Active
D01300,Travis Reeves,Electric,Bishan,2025-03-30,3.78,Inactive
D01301,Kimberly Bryant,Premium,Punggol,2026-05-14,4.5,Inactive
D01302,Jermaine Wright,Premium,Punggol,2024-04-02,4.02,Active
D01303,Elizabeth Scott,Premium,Tampines,2021-07-09,4.9,Active
D01304,Jenna Shaw,SUV,Bishan,2024-06-05,4.61,Active
D01305,Sarah Hanson,Sedan,Singapore,2022-06-28,4.54,Active
D01306,Jeremiah Douglas,MPV,Singapore,2019-12-12,3.81,Active
D01307,Robin Miller,MPV,Tampines,2021-08-19,3.99,Active
D01308,Amanda Miller,MPV,Jurong,2025-04-19,3.64,Active
D01309,Darlene Adams,SUV,Bishan,2023-12-25,4.64,Active
D01310,Douglas Smith,SUV,Bedok,2022-05-15,3.62,Active
D01311,Steven Reed,Premium,Toa Payoh,2023-05-07,4.86,Active
D01312,Diane Ramos,Electric,Ang Mo Kio,2019-03-12,3.53,Active
D01313,Kathryn Boyd,Hatchback,Jurong,2018-11-13,4.63,Active
D01314,Steven Howard,Electric,Singapore,2019-04-20,3.74,Active
D01315,Tracey Alexander,Electric,Punggol,2024-10-07,4.4,Suspended
D01316,John Wilson,Premium,Jurong,2026-03-28,4.84,Active
D01317,Brandon Jackson,Premium,Toa Payoh,2021-09-04,4.48,Active
D01318,Kristin Moody,Electric,Toa Payoh,2019-12-26,3.94,Active
D01319,Katherine Harrell,Premium,Yishun,2022-08-08,4.55,Active
D01320,Travis Franklin,Premium,Bishan,2021-10-22,4.76,Active
D01321,Anne Wright,Hatchback,Punggol,2025-05-02,3.55,Active
D01322,Angie Howard,Premium,Bishan,2023-11-24,3.68,Active
D01323,Debra Goodman,Sedan,Yishun,2023-01-03,3.91,Active
D01324,Bryan Morton,Electric,Bishan,2021-03-20,4.99,Active
D01325,Steven Maxwell,Electric,Woodlands,2024-07-15,4.31,Inactive
D01326,Eugene Garcia,Electric,Singapore,2024-05-18,3.58,Active
D01327,Adrian Nichols,SUV,Bishan,2025-02-10,4.44,Active
D01328,Dylan Burch,Sedan,Singapore,2020-04-01,4.77,Active
D01329,Samuel Ingram,Sedan,Punggol,2026-01-31,4.65,Active
D01330,Kimberly Miller,SUV,Ang Mo Kio,2025-12-15,4.28,Suspended
D01331,Christian Flynn,Hatchback,Tampines,2020-09-26,3.57,Active
D01332,Michelle Hansen,Electric,Woodlands,2019-08-09,4.26,Active
D01333,Matthew Orozco,Premium,Tampines,2022-11-03,3.58,Active
D01334,Steven Johnson,SUV,Toa Payoh,2026-07-18,3.54,Active
D01335,Jonathan Pope,MPV,Punggol,2022-02-17,4.55,Active
D01336,Ryan Chambers,Premium,Bedok,2023-11-13,4.48,Active
D01337,Amy Combs,Premium,Yishun,2018-09-29,4.57,Active
D01338,Tammy Parker,MPV,Singapore,2024-09-21,3.65,Active
D01339,Chase Compton,Hatchback,Ang Mo Kio,2024-03-04,4.17,Active
D01340,Leah Mccarthy,MPV,Bedok,2026-05-19,3.88,Active
D01341,Kimberly Rose,Sedan,Jurong,2019-04-29,3.56,Active
D01342,Maria Arellano,Electric,Bedok,2019-01-03,3.68,Active
D01343,Brian Dominguez,Electric,Yishun,2022-09-22,4.31,Active
D01344,Michael Allen,Electric,Jurong,2023-01-19,4.78,Active
D01345,Dorothy Morse,MPV,Punggol,2022-12-13,4.57,Inactive
D01346,Jessica Romero,SUV,Bedok,2023-08-26,4.43,Active
D01347,Mrs. Ana Weiss,Electric,Ang Mo Kio,2019-07-05,4.03,Suspended
D01348,Connie Brown,Electric,Woodlands,2023-05-07,4.13,Active
D01349,Kari Peters,Premium,Yishun,2025-06-03,3.95,Active
D01350,Thomas Gutierrez,SUV,Bishan,2024-04-22,4.39,Inactive
D01351,Thomas Hunter,MPV,Woodlands,2020-08-26,4.51,Active
D01352,Robert Hamilton,Electric,Punggol,2020-04-22,4.36,Active
D01353,Dylan Baker,Electric,Punggol,2019-06-20,4.29,Active
D01354,Jonathan Williamson,Premium,Punggol,2020-01-13,4.8,Active
D01355,Christopher Cortez,SUV,Toa Payoh,2024-12-07,4.09,Active
D01356,Eugene Miller,Hatchback,Bedok,2024-03-29,3.59,Active
D01357,Juan Bailey,Premium,Bedok,2020-06-28,4.39,Active
D01358,Jasmine Howell,MPV,Jurong,2022-07-23,3.72,Active
D01359,Andrew Butler,MPV,Bishan,2024-10-14,4.48,Active
D01360,Steven Patterson,Hatchback,Jurong,2021-08-09,4.13,Active
D01361,Madeline Clark,Sedan,Ang Mo Kio,2024-08-09,4.51,Active
D01362,David Flores,Premium,Bishan,2023-08-27,3.9,Active
D01363,Carla Wheeler,Premium,Toa Payoh,2023-07-20,4.36,Inactive
D01364,Jennifer Clayton,Sedan,Toa Payoh,2023-12-31,3.94,Active
D01365,Larry Wilson,SUV,Jurong,2023-06-02,3.83,Active
D01366,Tiffany Stewart,SUV,Tampines,2020-06-17,3.87,Inactive
D01367,Catherine Rodriguez,MPV,Ang Mo Kio,2022-08-12,4.1,Active
D01368,Mrs. Stephanie Barnes,Sedan,Tampines,2026-05-03,4.34,Active
D01369,Tracey Patel,Hatchback,Ang Mo Kio,2022-10-10,3.69,Active
D01370,Troy Mills,Electric,Singapore,2025-08-07,3.78,Active
D01371,Danielle Atkinson,Electric,Punggol,2022-09-05,4.9,Active
D01372,Catherine Thomas,Electric,Toa Payoh,2025-10-29,4.49,Active
D01373,Sheri Hester,MPV,Bedok,2026-05-30,3.8,Active
D01374,Johnathan Pittman,Electric,Punggol,2019-06-17,4.99,Active
D01375,Alexis Robinson,MPV,Yishun,2025-10-25,4.31,Active
D01376,Martha Gomez,Hatchback,Jurong,2023-06-01,4.45,Inactive
D01377,Lisa Dunn,Premium,Jurong,2024-07-05,3.77,Active
D01378,Casey Schaefer,Premium,Yishun,2025-01-08,3.9,Active
D01379,Sydney Rogers,Premium,Tampines,2025-11-05,3.91,Active
D01380,Shannon Cook,MPV,Woodlands,2021-03-06,3.71,Active
D01381,Jessica Boyd,Electric,Jurong,2023-02-23,4.26,Active
D01382,Andrew Thompson,Sedan,Singapore,2025-11-08,4.42,Active
D01383,James Cooper,SUV,Singapore,2021-08-24,4.77,Active
D01384,Craig Roberts,Premium,Bishan,2025-09-12,3.8,Active
D01385,Robin Gray,MPV,Ang Mo Kio,2020-12-18,3.98,Active
D01386,Kenneth Garner,Electric,Punggol,2023-07-04,4.59,Active
D01387,Stephen Bryant,Sedan,Woodlands,2025-06-19,3.88,Active
D01388,Anthony Flores,SUV,Singapore,2024-01-30,3.68,Active
D01389,Thomas Johnson,SUV,Woodlands,2022-06-17,4.73,Active
D01390,Richard James MD,SUV,Toa Payoh,2024-10-22,4.22,Active
D01391,Theresa Johnson,Hatchback,Toa Payoh,2020-06-08,3.83,Active
D01392,Lauren Haley,SUV,Ang Mo Kio,2018-09-10,3.61,Active
D01393,Amy Frey,Sedan,Woodlands,2019-11-29,4.95,Active
D01394,Sandra Barajas,Hatchback,Ang Mo Kio,2024-07-24,3.97,Active
D01395,Gerald Jones,Sedan,Punggol,2023-01-05,3.55,Active
D01396,Debbie Cruz,MPV,Yishun,2023-10-23,4.26,Active
D01397,Daniel West,Premium,Tampines,2022-06-20,4.53,Active
D01398,Kelly Ortega,Sedan,Tampines,2018-11-05,4.67,Active
D01399,Robert Owens,Electric,Ang Mo Kio,2023-03-17,4.48,Inactive
D01400,Larry Marshall,SUV,Bishan,2020-09-11,4.75,Inactive
D01401,Patricia Oconnor,MPV,Ang Mo Kio,2022-11-24,4.18,Active
D01402,Mr. William Lewis,SUV,Singapore,2025-10-12,4.94,Active
D01403,Leah Gonzalez,Sedan,Bedok,2024-05-16,4.18,Active
D01404,Lisa Carter,MPV,Yishun,2025-07-06,3.5,Active
D01405,Jesse Barry,Hatchback,Toa Payoh,2019-02-22,4.42,Active
D01406,Christina West,SUV,Jurong,2025-10-09,3.6,Active
D01407,Sean Foley,Premium,Woodlands,2019-09-10,4.36,Active
D01408,Wendy Collins,Hatchback,Toa Payoh,2025-01-22,4.01,Active
D01409,Todd Armstrong,Premium,Ang Mo Kio,2026-01-20,4.23,Active
D01410,Megan Dixon,MPV,Punggol,2026-03-21,3.72,Active
D01411,Alex Reynolds,Sedan,Woodlands,2021-11-16,4.36,Inactive
D01412,Kyle Elliott,Premium,Tampines,2020-07-22,4.43,Active
D01413,Timothy Anthony,MPV,Woodlands,2023-08-14,3.76,Active
D01414,Terry Torres,Premium,Jurong,2026-05-28,3.68,Active
D01415,Shawn Gutierrez PhD,SUV,Jurong,2023-02-25,4.46,Active
D01416,Dan Hall,SUV,Tampines,2024-11-01,4.34,Inactive
D01417,Wendy Dawson,Sedan,Jurong,2019-11-06,4.59,Active
D01418,Courtney Knight,Hatchback,Woodlands,2019-05-05,4.28,Active
D01419,Kelly Sanchez,Premium,Singapore,2022-12-30,4.12,Active
D01420,Shawn Hernandez,Electric,Tampines,2020-10-15,3.89,Inactive
D01421,Alexander White,Electric,Tampines,2020-05-13,4.91,Suspended
D01422,Barbara Wallace,SUV,Ang Mo Kio,2020-01-26,3.52,Active
D01423,Steven Bell,Electric,Yishun,2021-03-20,4.87,Active
D01424,Jessica Cuevas,Premium,Punggol,2022-10-24,3.52,Active
D01425,Bailey Wright,MPV,Woodlands,2022-11-10,4.86,Active
D01426,Steven Osborne,MPV,Singapore,2019-04-04,4.8,Active
D01427,Megan Ellis,Hatchback,Punggol,2025-02-28,4.85,Active
D01428,Krystal Foster,Electric,Bedok,2025-02-01,4.26,Active
D01429,Kimberly David,Hatchback,Toa Payoh,2024-04-28,4.43,Active
D01430,Eric Griffin,SUV,Bedok,2021-12-31,4.94,Inactive
D01431,Dominique Edwards,Electric,Bishan,2022-08-03,3.73,Active
D01432,Gregory Robles,Sedan,Woodlands,2020-02-07,4.13,Suspended
D01433,Tammy Martinez,Sedan,Woodlands,2025-12-16,4.88,Active
D01434,Sylvia Harper,Sedan,Tampines,2020-12-11,4.98,Active
D01435,Allison Cruz,Sedan,Jurong,2023-02-02,3.99,Active
D01436,Zachary Crawford,Hatchback,Woodlands,2025-09-06,4.55,Active
D01437,Donald Stewart,Premium,Ang Mo Kio,2019-04-14,3.77,Active
D01438,Amber Smith,SUV,Bedok,2018-08-11,4.91,Active
D01439,Kristin Poole,Premium,Yishun,2021-07-21,3.76,Active
D01440,Dakota Chapman,MPV,Punggol,2021-07-08,4.56,Active
D01441,Craig Berry,Electric,Ang Mo Kio,2025-11-12,4.04,Active
D01442,Eileen Shaw,MPV,Woodlands,2026-07-10,4.26,Active
D01443,Jamie Reid,SUV,Ang Mo Kio,2020-10-23,4.18,Active
D01444,Laura Cook,Premium,Woodlands,2025-09-28,3.69,Active
D01445,Angela Mckay,MPV,Punggol,2023-07-01,4.36,Active
D01446,Kyle Long,MPV,Woodlands,2024-10-23,4.67,Active
D01447,Jared Thompson,Premium,Bishan,2022-07-22,3.58,Active
D01448,Walter Bird,Sedan,Ang Mo Kio,2025-06-12,4.44,Active
D01449,Jeremy Jackson,Electric,Woodlands,2021-12-26,3.89,Active
D01450,Jennifer Horton,Hatchback,Jurong,2023-05-03,4.82,Active
D01451,Jimmy Smith,MPV,Tampines,2021-12-09,4.71,Active
D01452,Joseph Anderson,MPV,Toa Payoh,2023-05-19,4.24,Active
D01453,Joshua Sparks,Electric,Woodlands,2025-07-16,4.76,Active
D01454,Amber Douglas,Hatchback,Punggol,2019-07-01,4.67,Active
D01455,Timothy Lopez,Hatchback,Ang Mo Kio,2023-01-02,4.17,Active
D01456,Cody Delgado,Sedan,Toa Payoh,2024-12-28,4.21,Active
D01457,Kelsey Mcgee,MPV,Jurong,2025-06-06,4.71,Active
D01458,Gabrielle Smith,SUV,Toa Payoh,2022-06-29,3.78,Active
D01459,Elaine Davidson,Sedan,Jurong,2026-05-25,4.32,Inactive
D01460,Samantha Larsen,SUV,Yishun,2022-08-15,4.08,Active
D01461,Tanya Olson,Electric,Ang Mo Kio,2020-10-13,3.87,Active
D01462,Teresa Patel,Electric,Bishan,2018-12-30,4.44,Active
D01463,Robert Gibson,Hatchback,Bedok,2022-06-16,4.52,Active
D01464,John Williams,Premium,Bedok,2025-02-16,4.02,Active
D01465,Deborah Ray,Hatchback,Bishan,2020-05-11,3.54,Active
D01466,Nicholas Trevino,Sedan,Bedok,2021-05-25,4.03,Active
D01467,Sheila Anderson,Hatchback,Woodlands,2021-12-11,4.17,Active
D01468,Jennifer Madden,Electric,Yishun,2022-10-04,4.33,Active
D01469,Lisa Flores,Electric,Jurong,2024-02-28,4.53,Active
D01470,William Young,Hatchback,Punggol,2023-11-14,3.98,Active
D01471,Cheryl Leonard,MPV,Singapore,2026-06-07,4.01,Inactive
D01472,Shelly Franklin,SUV,Yishun,2019-01-23,4.9,Active
D01473,Kerry Miller,Hatchback,Yishun,2019-01-06,3.74,Active
D01474,Marisa Obrien,MPV,Bedok,2019-05-31,4.36,Inactive
D01475,Stephen Chambers,SUV,Woodlands,2025-01-06,4.07,Active
D01476,Juan Johnson,MPV,Tampines,2022-09-23,4.83,Active
D01477,Ashley Bond,Electric,Bishan,2024-11-05,4.56,Active
D01478,Aaron Lynn,SUV,Singapore,2021-12-10,4.23,Active
D01479,Lauren Bush,Hatchback,Tampines,2023-08-04,4.76,Active
D01480,David Taylor,MPV,Singapore,2022-08-23,4.17,Active
D01481,Brian Rodriguez,Electric,Singapore,2022-04-23,4.74,Inactive
D01482,Jesus Flowers,MPV,Toa Payoh,2024-08-26,3.82,Active
D01483,Lisa Vega,Hatchback,Bishan,2022-09-11,4.75,Active
D01484,Patricia Owens,SUV,Jurong,2022-02-06,3.51,Active
D01485,Richard Blake,Premium,Punggol,2022-07-02,4.29,Active
D01486,Kenneth Gray,Hatchback,Tampines,2022-02-12,4.22,Active
D01487,Alexander Pollard,Hatchback,Ang Mo Kio,2019-12-25,3.97,Active
D01488,Frances Davis,SUV,Bedok,2019-05-29,4.69,Active
D01489,David King,Electric,Tampines,2024-07-31,3.84,Active
D01490,Andrea Cole,SUV,Singapore,2025-04-03,4.22,Active
D01491,Emily Johnson,SUV,Bishan,2018-11-03,4.2,Active
D01492,Terry Hood,SUV,Toa Payoh,2024-01-06,3.81,Active
D01493,Timothy Stewart,Premium,Bedok,2021-01-13,4.44,Active
D01494,Cassandra Rogers,Premium,Woodlands,2025-05-10,4.86,Active
D01495,Gloria Paul,MPV,Toa Payoh,2020-09-18,4.19,Active
D01496,Lisa Velasquez,Hatchback,Bishan,2022-03-22,3.84,Active
D01497,Robert Barnett,MPV,Singapore,2019-08-21,3.82,Active
D01498,Hannah Garcia,Electric,Yishun,2020-06-16,4.17,Active
D01499,Keith Mendoza,SUV,Bedok,2026-05-22,4.26,Active
D01500,Justin Campbell,MPV,Punggol,2025-04-29,4.45,Active
D01501,Danielle Zimmerman MD,Sedan,Bedok,2019-05-16,3.91,Active
D01502,Michele Werner,Premium,Singapore,2023-03-15,4.26,Active
D01503,Denise James,Electric,Jurong,2021-08-19,4.53,Active
D01504,Zachary Chan,Sedan,Punggol,2019-10-10,4.42,Active
D01505,Elizabeth Baker,Premium,Bedok,2023-05-24,4.95,Active
D01506,Leonard Coleman,Electric,Punggol,2026-04-25,4.18,Active
D01507,Randy Oneill,MPV,Toa Payoh,2023-02-26,3.57,Active
D01508,Cory Parker,Electric,Bishan,2024-12-02,4.92,Active
D01509,Courtney Henry,SUV,Punggol,2021-08-24,4.77,Active
D01510,Erin Stone,SUV,Tampines,2020-11-05,4.96,Active
D01511,Robert Hardy,Premium,Singapore,2019-07-03,3.74,Active
D01512,Jonathan Brown,Premium,Yishun,2025-02-11,3.63,Active
D01513,Nicole Adams,Sedan,Jurong,2019-12-02,4.03,Active
D01514,Susan Turner,Electric,Singapore,2021-06-25,4.03,Inactive
D01515,Jeremy King,Sedan,Punggol,2023-06-03,3.69,Active
D01516,Mr. Brian Ayers,Hatchback,Woodlands,2019-10-06,4.25,Active
D01517,Joseph Larson,MPV,Singapore,2023-05-16,4.59,Inactive
D01518,Allen Russell,Premium,Jurong,2025-11-02,4.76,Active
D01519,Lori Barrett,Sedan,Bedok,2024-03-18,4.83,Active
D01520,Rebecca Ramos,Hatchback,Yishun,2019-11-17,4.51,Active
D01521,Destiny Mccann,Sedan,Singapore,2020-12-03,4.22,Active
D01522,Jeremy Vargas,Sedan,Jurong,2023-01-06,3.53,Active
D01523,Christopher Clark,MPV,Yishun,2022-04-14,4.46,Inactive
D01524,Valerie Brown,Hatchback,Bedok,2026-06-15,4.39,Active
D01525,Dillon Harper,MPV,Jurong,2026-02-10,3.63,Active
D01526,Kelly Williams,Premium,Bishan,2020-05-05,4.93,Active
D01527,Stephen Lee,Hatchback,Bishan,2023-03-23,4.12,Active
D01528,Randy Salas,Hatchback,Yishun,2023-11-20,3.7,Active
D01529,Lisa Miller,MPV,Bishan,2023-12-20,4.04,Active
D01530,Janet Morrison,MPV,Yishun,2021-08-10,4.24,Active
D01531,Mary Tran,Hatchback,Woodlands,2022-09-07,4.1,Active
D01532,Devin Miller,SUV,Toa Payoh,2025-01-22,4.97,Inactive
D01533,Patrick Brown,Sedan,Bishan,2025-01-22,3.72,Active
D01534,John Hughes,SUV,Toa Payoh,2018-08-16,3.94,Active
D01535,Thomas Oliver,Sedan,Ang Mo Kio,2025-10-19,4.04,Active
D01536,John Kelly,MPV,Woodlands,2021-09-12,4.15,Active
D01537,Briana Romero,Sedan,Punggol,2021-11-30,4.86,Active
D01538,Daniel Dixon,Premium,Bedok,2019-02-24,4.33,Active
D01539,Thomas Garcia,Premium,Jurong,2023-05-02,4.83,Active
D01540,Rachel Lang,Sedan,Yishun,2020-03-31,4.98,Active
D01541,Christopher Simon,Sedan,Bedok,2025-10-04,4.22,Active
D01542,Gabriel Tucker,Hatchback,Yishun,2025-12-02,4.48,Active
D01543,Lacey Holt,MPV,Tampines,2026-03-09,4.35,Active
D01544,Julia Bradley,Premium,Yishun,2024-03-25,4.23,Active
D01545,John Davies,Sedan,Woodlands,2023-05-05,4.52,Inactive
D01546,Charles Hamilton,SUV,Punggol,2024-10-17,4.18,Active
D01547,Natasha Hernandez,SUV,Yishun,2021-10-07,4.3,Active
D01548,Jeffrey Harrison,Sedan,Jurong,2018-09-14,4.95,Active
D01549,Pamela Banks,Electric,Punggol,2024-08-27,4.41,Active
D01550,Andre Davis,Sedan,Singapore,2024-08-15,5.0,Active
D01551,Roberta Duncan,SUV,Bishan,2018-08-21,3.81,Active
D01552,John Camacho,MPV,Woodlands,2020-07-10,3.86,Active
D01553,Joseph Sanchez,Electric,Tampines,2023-02-22,4.86,Active
D01554,Kimberly Francis,MPV,Tampines,2018-10-13,4.09,Active
D01555,Michelle Owens,Premium,Ang Mo Kio,2024-04-26,4.93,Inactive
D01556,Patricia Jordan,Sedan,Bedok,2020-11-27,3.73,Inactive
D01557,Marcus Andersen,Electric,Yishun,2021-07-15,4.41,Active
D01558,Sherry Bailey,Sedan,Yishun,2018-07-27,4.84,Active
D01559,Kelsey Woodward,Hatchback,Yishun,2020-02-16,3.55,Active
D01560,Matthew King,Electric,Bedok,2019-11-18,4.53,Active
D01561,Elizabeth Heath,Electric,Yishun,2026-06-28,3.92,Active
D01562,Kelly Lopez,Premium,Bedok,2021-06-23,4.42,Active
D01563,Tricia Snow,Electric,Ang Mo Kio,2023-03-20,3.54,Active
D01564,Joshua Hopkins Jr.,Hatchback,Punggol,2019-08-26,4.6,Active
D01565,Diana Sanchez,Hatchback,Bishan,2024-08-26,4.89,Active
D01566,Amanda Nelson,Premium,Yishun,2020-09-14,4.82,Active
D01567,Ian Griffin,MPV,Bishan,2023-03-24,4.76,Active
D01568,John Mora,Electric,Woodlands,2023-04-04,5.0,Inactive
D01569,Nicole Santana,Sedan,Bishan,2019-03-04,4.64,Active
D01570,Mckenzie Case,MPV,Singapore,2024-06-16,4.32,Active
D01571,Tony Medina,Hatchback,Ang Mo Kio,2020-04-29,4.0,Inactive
D01572,Lacey Fisher,Premium,Bishan,2024-04-25,4.88,Active
D01573,William Espinoza,Hatchback,Bedok,2026-06-09,4.78,Active
D01574,Jermaine Miller,Hatchback,Toa Payoh,2021-08-19,3.81,Active
D01575,Jennifer Perry,SUV,Tampines,2023-05-13,4.46,Active
D01576,Kayla Washington,Premium,Tampines,2024-02-23,4.38,Active
D01577,Michael Vargas,Premium,Punggol,2018-12-09,4.93,Active
D01578,Ivan Jones,SUV,Tampines,2019-07-10,3.89,Active
D01579,Kathryn Nguyen,Electric,Bedok,2021-05-26,4.11,Inactive
D01580,Angela Berger,Hatchback,Bishan,2022-11-09,4.09,Active
D01581,Erika Chase,Hatchback,Jurong,2022-03-15,3.65,Active
D01582,Dawn Gomez,SUV,Toa Payoh,2024-03-25,4.11,Active
